date,basin,QObs_mm_d_obs,Q_sim_seed_444,Q_sim_seed_777,Q_sim_seed_666,Q_sim_seed_333,Q_sim_seed_111,Q_sim_seed_888,Q_sim_seed_222,Q_sim_seed_555,Q_sim_mean
1989-10-13,CAMELS_UY_10,0.012819529,0.04860699,0.075279,0.09777105,0.028885007,0.09734392,0.28245473,0.2575481,0.38317752,0.15888329
1989-10-14,CAMELS_UY_10,0.010292649,0.06726992,0.08368468,0.10579467,0.06638062,0.12325442,0.3411318,0.25000405,0.3884188,0.17824237
1989-10-15,CAMELS_UY_10,0.008255243,0.068896174,0.07009125,0.10090697,0.053836584,0.12682998,0.32713878,0.26123846,0.38572788,0.17433326
1989-10-16,CAMELS_UY_10,0.0073821545,0.049393892,0.06578982,0.10594571,0.051635146,0.13158989,0.32780147,0.2537557,0.32423747,0.16376863
1989-10-17,CAMELS_UY_10,0.007289529,0.036555648,0.062016726,0.092283845,0.042215705,0.12206197,0.27083552,0.24787629,0.30355573,0.14717518
1989-10-18,CAMELS_UY_10,0.007289529,0.034093976,0.06451714,0.08897948,0.03825581,0.12199736,0.29201722,0.25132108,0.2999673,0.14889367
1989-10-19,CAMELS_UY_10,0.007289529,0.02687025,0.06893432,0.07708514,0.036748648,0.1187824,0.29695106,0.24585068,0.27413368,0.14316952
1989-10-20,CAMELS_UY_10,0.007196903,0.02856481,0.07946885,0.08306849,0.033917665,0.116913915,0.309736,0.24973106,0.2610973,0.14531226
1989-10-21,CAMELS_UY_10,0.0060327053,0.029900193,0.08871722,0.09064579,0.03497529,0.11103165,0.3282205,0.25521564,0.2508073,0.1486892
1989-10-22,CAMELS_UY_10,0.005913615,0.023867369,0.102699995,0.0949651,0.045290947,0.11277044,0.31180084,0.249318,0.24157584,0.14778607
1989-10-23,CAMELS_UY_10,0.005913615,-0.0016584396,0.11795342,0.08592355,0.048316717,0.10358167,0.28475058,0.24792969,0.23693681,0.14046675
1989-10-24,CAMELS_UY_10,0.005913615,-0.05426228,0.09410834,0.0635525,0.009162188,0.07946265,0.2582972,0.27615643,0.21157527,0.11725654
1989-10-25,CAMELS_UY_10,0.005913615,-0.09104848,0.040782213,0.060133696,-0.11996782,-0.016807675,0.30495524,0.22598481,0.25253093,0.082070366
1989-10-26,CAMELS_UY_10,0.005913615,-0.10654485,0.03986001,0.09660816,-0.09036517,-0.008930683,0.30212283,0.20610166,0.2869686,0.09072757
1989-10-27,CAMELS_UY_10,0.005913615,-0.0074059963,0.136675,0.12287736,0.041819453,0.055078626,0.30191886,0.17915738,0.35567164,0.14822404
1989-10-28,CAMELS_UY_10,0.005913615,0.076354265,0.15845585,0.10720956,0.1171571,0.106940866,0.25885367,0.2722646,0.38749516,0.18559138
1989-10-29,CAMELS_UY_10,,0.07019067,0.17627847,0.11372435,0.114256024,0.13010979,0.28331685,0.29237485,0.3636272,0.19298477
1989-10-30,CAMELS_UY_10,0.005913615,0.067367315,0.15487099,0.10865164,0.07514548,0.11475432,0.26377308,0.3606279,0.3774538,0.19033056
1989-10-31,CAMELS_UY_10,0.005794525,0.07038784,0.15863812,0.13692224,0.08242476,0.11026001,0.27932298,0.36353016,0.36224544,0.19546644
1989-11-01,CAMELS_UY_10,0.0042202473,0.08573139,0.17650604,0.12631953,0.104272485,0.12841523,0.28441608,0.39140344,0.36335564,0.20755248
1989-11-02,CAMELS_UY_10,0.0041276217,0.038914323,0.15533197,0.11280179,0.071412444,0.0980221,0.3048817,0.44462895,0.3340267,0.1950025
1989-11-03,CAMELS_UY_10,0.005066991,0.007037759,0.13816202,0.10290229,-0.01420629,0.029718757,0.31131852,0.34736443,0.3748821,0.16214745
